$p$,$r$,$N$,data,error
0.37,0.03,60,0.92235,0.009008078307690253
0.37,0.03,72,0.8380581072420422,0.008628166581808091
0.37,0.03,84,0.7157273973171642,0.009383730353196658
0.37,0.03,108,0.583306892995955,0.011369302435578288
0.37,0.03,132,0.4565618326538543,0.011814130264907623
0.37,0.03,168,0.28977272727272746,0.02071726728378233
0.37,0.03,204,0.21740890688259115,0.027617328885481403
0.37,0.03,252,0.11926775147928995,0.016928121591124248
0.37,0.03,300,0.0855263157894737,0.019715788765914323
0.37,0.03,372,0.062631105783638,0.01916813077748161
0.37,0.04,60,0.87035,0.008640709834072866
0.37,0.04,72,0.7607028412732321,0.00807603342271035
0.37,0.04,84,0.6699475338123118,0.00905669560307498
0.37,0.04,108,0.5251844213532169,0.010698104873404887
0.37,0.04,132,0.4007716948165411,0.010612848226499893
0.37,0.04,168,0.3110795454545456,0.020694869304160545
0.37,0.04,204,0.17550607287449407,0.024369830822099984
0.37,0.04,252,0.13812869822485208,0.022546393079979212
0.37,0.04,300,0.08824863883847545,0.01725086382094374
0.37,0.04,372,0.017980221756068324,0.004822206023167157
0.37,0.05,60,0.8120625,0.00814373150930606
0.37,0.05,72,0.7017197180089725,0.007669727659247739
0.37,0.05,84,0.6201254204908838,0.008606520284684708
0.37,0.05,108,0.46107321329420176,0.00949943475163451
0.37,0.05,132,0.3419481654047763,0.009702189170567574
0.37,0.05,168,0.24214015151515172,0.017186984372856057
0.37,0.05,204,0.1423076923076923,0.02153513719024376
0.37,0.05,252,0.08210059171597633,0.013962023340631171
0.37,0.05,300,0.06352087114337568,0.01219369851481358
0.37,0.05,372,0.04644890620317651,0.01912732801586208
0.37,0.06,60,0.772425,0.007941254201278837
0.37,0.06,72,0.6763939329203161,0.007456883482486169
0.37,0.06,84,0.5806027382089507,0.008304009937088111
0.37,0.06,108,0.42849210755929257,0.009309182920415921
0.37,0.06,132,0.31789943700252443,0.009587273838964088
0.37,0.06,168,0.1926136363636365,0.015048637635734654
0.37,0.06,204,0.14149797570850206,0.017366667332110362
0.37,0.06,252,0.05898668639053255,0.009087319544203536
0.37,0.06,300,0.03470961887477315,0.0148382531683942
0.37,0.06,372,0.04315253221456398,0.01716818654789874
0.37,0.07,60,0.722225,0.007659755030169847
0.37,0.07,72,0.6219077120273445,0.007121295613646194
0.37,0.07,84,0.5535667317302764,0.008124557397539214
0.37,0.07,108,0.40340683747124634,0.008811926014689183
0.37,0.07,132,0.3014463211026992,0.009113352147463715
0.37,0.07,168,0.2030303030303033,0.01664076617790172
0.37,0.07,204,0.1500000000000001,0.02280713637347273
0.37,0.07,252,0.08690828402366864,0.014655976235639774
0.37,0.07,300,0.06193284936479128,0.017214714291263863
0.37,0.07,372,0.01168714414144441,0.00397622194758819
0.37,0.08,60,0.6963625,0.007555236844054052
0.37,0.08,72,0.5994232001709038,0.006941965031600854
0.37,0.08,84,0.5119398646123174,0.007792975071608673
0.37,0.08,108,0.36888236693900234,0.008404906621633875
0.37,0.08,132,0.27727625703746916,0.008407881303318411
0.37,0.08,168,0.1889204545454547,0.01449702250116533
0.37,0.08,204,0.14514170040485835,0.0227856038454459
0.37,0.08,252,0.10040680473372782,0.017465176724648243
0.37,0.08,300,0.044237749546279494,0.011476664669113927
0.37,0.08,372,0.02097692538207971,0.008741808384639062
0.37,0.09,60,0.661225,0.0072993178065860476
0.37,0.09,72,0.5726233710745566,0.006845896142875697
0.37,0.09,84,0.48430859531818854,0.007218406118878759
0.37,0.09,108,0.352006821607044,0.00819749702069514
0.37,0.09,132,0.253664337021938,0.00802650682595139
0.37,0.09,168,0.15189393939393953,0.011601532838444865
0.37,0.09,204,0.09473684210526312,0.015034743064090781
0.37,0.09,252,0.04770710059171598,0.008058755790360946
0.37,0.09,300,0.03584392014519056,0.010348235985049506
0.37,0.09,372,0.012885825591848966,0.004684836019385742
0.37,0.1,60,0.6195375,0.006937744452571302
0.37,0.1,72,0.5351634266182439,0.006440703408177149
0.37,0.1,84,0.4524274263881386,0.0070658338821300865
0.37,0.1,108,0.3239470135638934,0.007902402112048994
0.37,0.1,132,0.22296641428848807,0.007280652278211757
0.37,0.1,168,0.1690340909090911,0.014789060580123267
0.37,0.1,204,0.10364372469635624,0.016734739028880074
0.37,0.1,252,0.07248520710059171,0.013606735864415558
0.37,0.1,300,0.020190562613430132,0.005694815197240956
0.37,0.1,372,0.027569673359304762,0.013088622886370738
0.37,0.11,60,0.6269875,0.007086900496708009
0.37,0.11,72,0.5167699209570603,0.006379130604873224
0.37,0.11,84,0.43670141340310353,0.006839990027840857
0.37,0.11,108,0.30570318077258674,0.0074269224207978175
0.37,0.11,132,0.21418171228887634,0.007341258935680464
0.37,0.11,168,0.1298295454545456,0.0116783926598095
0.37,0.11,204,0.09595141700404856,0.016070715784559864
0.37,0.11,252,0.0334689349112426,0.009297390130754913
0.37,0.11,300,0.033575317604355705,0.012737244329138976
0.37,0.11,372,0.005394066526820497,0.0024413743425288703
0.37,0.12,60,0.581875,0.006798061841582501
0.37,0.12,72,0.4874599444563124,0.006226423045009246
0.37,0.12,84,0.41464900258870097,0.0066778011904259785
0.37,0.12,108,0.2791306417069886,0.007024676099715277
0.37,0.12,132,0.1999611725878474,0.006852805227267263
0.37,0.12,168,0.11941287878787886,0.011821852301862988
0.37,0.12,204,0.09129554655870448,0.015901897964686735
0.37,0.12,252,0.04271449704142012,0.01012292049613295
0.37,0.12,300,0.01701451905626134,0.0055554285559607204
0.37,0.12,372,0.009889121965837577,0.005849551441874837
0.37,0.13,60,0.56035,0.006651590006529377
0.37,0.13,72,0.46231574449903834,0.005982371746573046
0.37,0.13,84,0.3921674488143194,0.006574812850940966
0.37,0.13,108,0.2700682160704376,0.0070312461439324785
0.37,0.13,132,0.1955930887206371,0.007061058520333742
0.37,0.13,168,0.12045454545454551,0.01237337156122395
0.37,0.13,204,0.061538461538461535,0.010572844984028948
0.37,0.13,252,0.04234467455621302,0.011861804164710847
0.37,0.13,300,0.020417422867513618,0.0075710643059132806
0.37,0.13,372,0.0092897812406353,0.005187723419594417
0.37,0.14,60,0.5298375,0.006442822914381998
0.37,0.14,72,0.44544969023712844,0.005921952106333062
0.37,0.14,84,0.3721361629082052,0.006480803259963244
0.37,0.14,108,0.2620964543507579,0.006980012244914778
0.37,0.14,132,0.17312172393709982,0.006400400032787309
0.37,0.14,168,0.10946969696969697,0.011150483446619704
0.37,0.14,204,0.055668016194331954,0.009042662588874657
0.37,0.14,252,0.028661242603550297,0.006704451868757868
0.37,0.14,300,0.005898366606170597,0.0028290578262711637
0.37,0.14,372,0.005394066526820497,0.0031859423478428567
0.37,0.15,60,0.5023125,0.006275532624036509
0.37,0.15,72,0.4235740226447336,0.005755223047380083
0.37,0.15,84,0.345875382421751,0.006168323197327559
0.37,0.15,108,0.2384984532402636,0.006462977208231419
0.37,0.15,132,0.16851096874393345,0.006325564436479757
0.37,0.15,168,0.0996212121212122,0.01082597815878664
0.37,0.15,204,0.09473684210526323,0.014677034806910273
0.37,0.15,252,0.02625739644970414,0.007014944695371587
0.37,0.15,300,0.012023593466424683,0.0034911875791006756
0.37,0.15,372,0.0074917590650284685,0.006097600252267232
0.37,0.16,60,0.4875,0.006112281570624803
0.37,0.16,72,0.39746848963896564,0.005443077790468963
0.37,0.16,84,0.33147832828052143,0.006018964863535581
0.37,0.16,108,0.22358610295867395,0.006028057307123658
0.37,0.16,132,0.15890118423607097,0.005967578692263225
0.37,0.16,168,0.09611742424242431,0.008735983037193055
0.37,0.16,204,0.06680161943319837,0.011475709419287567
0.37,0.16,252,0.01793639053254438,0.004932438385378014
0.37,0.16,300,0.011116152450090745,0.004064975984097709
0.37,0.16,372,0.01678154030566377,0.01308528992862427
0.37,0.17,60,0.461275,0.005920787997433381
0.37,0.17,72,0.3775795770134583,0.005373510094167293
0.37,0.17,84,0.30062156512590577,0.005645225051837714
0.37,0.17,108,0.20411279447925768,0.005897441650270518
0.37,0.17,132,0.14026402640264055,0.005670943101429022
0.37,0.17,168,0.08087121212121215,0.008608474338613488
0.37,0.17,204,0.03016194331983805,0.006495331069058523
0.37,0.17,252,0.01775147928994083,0.004769866996918578
0.37,0.17,300,0.009301270417422867,0.0047054633531743405
0.37,0.17,372,0.0032963739886125265,0.0021615473032684444
0.37,0.18,60,0.4464375,0.005846911000365892
0.37,0.18,72,0.3616962187566756,0.005183209536399863
0.37,0.18,84,0.2887993687445499,0.0054027441058274
0.37,0.18,108,0.1988974379313081,0.005910462873955666
0.37,0.18,132,0.13456125024267154,0.005550555110330008
0.37,0.18,168,0.08058712121212125,0.008412956292666194
0.37,0.18,204,0.037044534412955465,0.008588858978356104
0.37,0.18,252,0.01775147928994083,0.0062987547859075285
0.37,0.18,300,0.006578947368421052,0.002806744229704028
0.37,0.18,372,0.0005993407252022775,0.000599340725202278
0.37,0.19,60,0.4308625,0.005701926916089902
0.37,0.19,72,0.34696646015808563,0.00510925739771976
0.37,0.19,84,0.27661724600966325,0.005284182031543848
0.37,0.19,108,0.17831363528198624,0.005447634518365565
0.37,0.19,132,0.11357018054746668,0.0051708406523161094
0.37,0.19,168,0.06571969696969696,0.007516169578919427
0.37,0.19,204,0.039271255060728746,0.007227101506834133
0.37,0.19,252,0.016087278106508875,0.004350282489653212
0.37,0.19,300,0.009528130671506353,0.004410971827855601
0.37,0.19,372,0.003895714713814804,0.001775765902575329
0.37,0.2,60,0.4100375,0.005573306898453858
0.37,0.2,72,0.32739799188207613,0.004924508409133581
0.37,0.2,84,0.2577903290557477,0.005187554406926071
0.37,0.2,108,0.17535892757991584,0.005422476451418018
0.37,0.2,132,0.11374005047563596,0.00499005362715995
0.37,0.2,168,0.058238636363636444,0.008064346276486278
0.37,0.2,204,0.029959514170040488,0.0107258648328315
0.37,0.2,252,0.009800295857988165,0.0036643342700438623
0.37,0.2,300,0.0013611615245009074,0.0008430139145477185
0.37,0.2,372,0.005394066526820497,0.005394066526820498
0.37,0.21,60,0.3915875,0.00540881269409943
0.37,0.21,72,0.3028305917538984,0.004620618959349456
0.37,0.21,84,0.24321331173775268,0.004909111641679294
0.37,0.21,108,0.16042674704529225,0.0051330359331439625
0.37,0.21,132,0.11221122112211235,0.0050678984126035385
0.37,0.21,168,0.05454545454545459,0.006619976022698767
0.37,0.21,204,0.025303643724696356,0.006938765429326925
0.37,0.21,252,0.008321005917159764,0.0024675186195488546
0.37,0.21,300,0.003402903811252268,0.00212592862725636
0.37,0.21,372,0.0,0.0
0.37,0.22,60,0.364175,0.005178805503216353
0.37,0.22,72,0.2950224311044646,0.0046527993794468255
0.37,0.22,84,0.2344228027188288,0.004859496599273319
0.37,0.22,108,0.15227651304830636,0.004965004520366964
0.37,0.22,132,0.08648806057076307,0.00432411159299181
0.37,0.22,168,0.053219696969696986,0.006721809782367214
0.37,0.22,204,0.018421052631578946,0.005451446711489465
0.37,0.22,252,0.02015532544378698,0.008455664659588568
0.37,0.22,300,0.010435571687840288,0.00553319068961882
0.37,0.22,372,0.0,0.0
0.37,0.23,60,0.3709875,0.00526020443608857
0.37,0.23,72,0.27226020081179214,0.004489391995663658
0.37,0.23,84,0.215762005620389,0.004613739985341249
0.37,0.23,108,0.13044340445784072,0.004490378595998649
0.37,0.23,132,0.09175402834401097,0.004730348382381073
0.37,0.23,168,0.047537878787878816,0.006463508550052254
0.37,0.23,204,0.01133603238866397,0.002764297272737097
0.37,0.23,252,0.014792899408284023,0.004872115078205836
0.37,0.23,300,0.006805807622504537,0.00315908946690128
0.37,0.23,372,0.00239736290080911,0.001887141669263251
0.37,0.24,60,0.3348375,0.004934164134576974
0.37,0.24,72,0.26243324076052105,0.004240945278826718
0.37,0.24,84,0.2059747774686107,0.004602943871788995
0.37,0.24,108,0.11735543745538173,0.004229914249571981
0.37,0.24,132,0.07236458940011652,0.0037282472413131956
0.37,0.24,168,0.03626893939393941,0.00516736751955962
0.37,0.24,204,0.01680161943319838,0.003991440668220569
0.37,0.24,252,0.005917159763313609,0.005024380858293048
0.37,0.24,300,0.0031760435571687837,0.001616095926490364
0.37,0.24,372,0.00029967036260113877,0.00029967036260113877
0.37,0.25,60,0.3142125,0.004715141036053323
0.37,0.25,72,0.25349284340952766,0.004304416087455134
0.37,0.25,84,0.20025748577598784,0.004453411448079277
0.37,0.25,108,0.12112318553184724,0.004328710448829068
0.37,0.25,132,0.07098136284216659,0.003744794869191001
0.37,0.25,168,0.042518939393939435,0.006250052419498333
0.37,0.25,204,0.017004048582995958,0.005996419820175994
0.37,0.25,252,0.008321005917159764,0.0037963674361652677
0.37,0.25,300,0.00045372050816696913,0.00031943089438785295
0.37,0.25,372,0.0,0.0
0.37,0.26,60,0.3019625,0.0045964398000254945
0.37,0.26,72,0.23813287759025836,0.004150229009509183
0.37,0.26,84,0.18540360203219994,0.004276069837784907
0.37,0.26,108,0.11172364559371764,0.004145130848465298
0.37,0.26,132,0.06705008736167735,0.0038449391029104075
0.37,0.26,168,0.04071969696969699,0.0058318981830537365
0.37,0.26,204,0.014170040485829963,0.004708635181183257
0.37,0.26,252,0.005732248520710059,0.0029865148851082293
0.37,0.26,300,0.0013611615245009074,0.0013611615245009057
0.37,0.26,372,0.00029967036260113877,0.000299670362601139
0.37,0.27,60,0.303125,0.004648009932985686
0.37,0.27,72,0.22062593462935257,0.003924438684362323
0.37,0.27,84,0.17138031756579072,0.0040630217754020264
0.37,0.27,108,0.09665265328785586,0.003631596729980349
0.37,0.27,132,0.0642350999805863,0.003673561266020927
0.37,0.27,168,0.018276515151515158,0.0034744917036515035
0.37,0.27,204,0.010526315789473686,0.0035837277633790376
0.37,0.27,252,0.007211538461538462,0.0038008144953946966
0.37,0.27,300,0.0009074410163339383,0.0007155212005241798
0.37,0.27,372,0.0014983518130056938,0.0014983518130056931
0.37,0.28,60,0.26745,0.00428800809833017
0.37,0.28,72,0.21180303353984178,0.0038659067684109903
0.37,0.28,84,0.1586444619793183,0.0038669518778421228
0.37,0.28,108,0.09671214404695797,0.0037659577576751755
0.37,0.28,132,0.051300718307124786,0.0031116045147909486
0.37,0.28,168,0.027462121212121215,0.005208414208842005
0.37,0.28,204,0.02024291497975709,0.005235402089411842
0.37,0.28,252,0.006841715976331361,0.00384087127338497
0.37,0.28,300,0.004083484573502723,0.003033044613687726
0.37,0.28,372,0.0008990110878034161,0.000666243251079602
0.37,0.29,60,0.2603375,0.004254596634068484
0.37,0.29,72,0.20339671010467833,0.0037581566904345476
0.37,0.29,84,0.14779129808823754,0.0037159185933080966
0.37,0.29,108,0.08628143095105888,0.003579143514455982
0.37,0.29,132,0.047515045622209234,0.0032199181437137813
0.37,0.29,168,0.022916666666666682,0.005750589425287341
0.37,0.29,204,0.013967611336032392,0.004149320793947404
0.37,0.29,252,0.003143491124260355,0.0016092388415661918
0.37,0.29,300,0.0024954627949183303,0.0017642416114482503
0.37,0.29,372,0.0,0.0
0.37,0.3,60,0.2537125,0.004164306620475741
0.37,0.3,72,0.1855800042725912,0.0035797031092467454
0.37,0.3,84,0.1426138959259107,0.0036123132118874948
0.37,0.3,108,0.08322757198381843,0.003508520715653233
0.37,0.3,132,0.04557367501456023,0.002788341204376185
0.37,0.3,168,0.017613636363636363,0.003646773557652341
0.37,0.3,204,0.004858299595141701,0.002638285085461727
0.37,0.3,252,0.008875739644970414,0.004663764162729378
0.37,0.3,300,0.0,0.0
0.37,0.3,372,0.0,0.0
0.37,0.31,60,0.2361625,0.004069571814190046
0.37,0.31,72,0.17012390514847245,0.003329431415492825
0.37,0.31,84,0.13016875008652087,0.0035415973127808243
0.37,0.31,108,0.07702070278416752,0.0032731023987123587
0.37,0.31,132,0.047684915550378515,0.0031982249560668064
0.37,0.31,168,0.021117424242424247,0.005363629525206898
0.37,0.31,204,0.0022267206477732796,0.0010809266907738934
0.37,0.31,252,0.0005547337278106509,0.00031836355645588484
0.37,0.31,300,0.0,0.0
0.37,0.31,372,0.0,0.0
0.37,0.32,60,0.2302875,0.003980429608266117
0.37,0.32,72,0.1668980986968596,0.0032823829839725965
0.37,0.32,84,0.12342705261846439,0.003301956629325433
0.37,0.32,108,0.06807725866582058,0.003061683740310577
0.37,0.32,132,0.036279363230440655,0.002445465958270614
0.37,0.32,168,0.017992424242424247,0.0033202772706789952
0.37,0.32,204,0.01376518218623482,0.008634114862168448
0.37,0.32,252,0.0011094674556213018,0.0007821736194787068
0.37,0.32,300,0.0,0.0
0.37,0.32,372,0.0,0.0
0.37,0.33,60,0.2135,0.0038224401375117002
0.37,0.33,72,0.16132236701559488,0.0032314298198581975
0.37,0.33,84,0.113722884394424,0.0032002504278455064
0.37,0.33,108,0.06387324502260651,0.0030210492879370714
0.37,0.33,132,0.033901184236070636,0.002402804628620969
0.37,0.33,168,0.020454545454545454,0.004089204146241851
0.37,0.33,204,0.0054655870445344135,0.0030320069930553644
0.37,0.33,252,0.004252958579881657,0.0025284622302246857
0.37,0.33,300,0.00022686025408348456,0.00022686025408348465
0.37,0.33,372,0.0,0.0
0.37,0.34,60,0.2003,0.0036909911733278684
0.37,0.34,72,0.149893185216834,0.003162905583432557
0.37,0.34,84,0.10657973060896786,0.0030421379027769833
0.37,0.34,108,0.0569723169667645,0.0028042117179653335
0.37,0.34,132,0.030455251407493663,0.002412025151244887
0.37,0.34,168,0.014962121212121211,0.0032452727689353837
0.37,0.34,204,0.0012145748987854252,0.000697515038177193
0.37,0.34,252,0.0005547337278106509,0.0005547337278106514
0.37,0.34,300,0.0011343012704174227,0.0008146668967248902
0.37,0.34,372,0.0,0.0
0.37,0.35,60,0.191925,0.0035660203431288457
0.37,0.35,72,0.14091006195257422,0.003081232210796413
0.37,0.35,84,0.09723548873845826,0.0030203971884831537
0.37,0.35,108,0.05463234710874912,0.0027636872874329133
0.37,0.35,132,0.028635216462822726,0.0023716721909048267
0.37,0.35,168,0.01060606060606061,0.002360141737605631
0.37,0.35,204,0.0072874493927125505,0.0032675241816736895
0.37,0.35,252,0.0003698224852071006,0.00036982248520710053
0.37,0.35,300,0.0006805807622504537,0.0005055074356146197
0.37,0.35,372,0.00029967036260113877,0.00029967036260113877
0.37,0.36,60,0.1814,0.0034979908653410435
0.37,0.36,72,0.12883999145481737,0.0028389606288069
0.37,0.36,84,0.09209961654000039,0.002844366392184753
0.37,0.36,108,0.046144998810184835,0.0025534322200641735
0.37,0.36,132,0.029363230440691102,0.002499440999867413
0.37,0.36,168,0.007765151515151514,0.001852746016217552
0.37,0.36,204,0.0020242914979757085,0.0013070892947470597
0.37,0.36,252,0.0003698224852071006,0.00026072453982623503
0.37,0.36,300,0.0,0.0
0.37,0.36,372,0.0,0.0
0.37,0.37,60,0.177525,0.003531162605776587
0.37,0.37,72,0.122270882290109,0.0028246426032004627
0.37,0.37,84,0.08484571618422704,0.002641584708762895
0.37,0.37,108,0.04154438010629018,0.002427296108207695
0.37,0.37,132,0.023078043098427477,0.001997391717379309
0.37,0.37,168,0.010132575757575759,0.0023739629446644863
0.37,0.37,204,0.00910931174089069,0.004512661427793695
0.37,0.37,252,0.006656804733727811,0.0035593555891888914
0.37,0.37,300,0.0,0.0
0.37,0.37,372,0.0,0.0
0.37,0.38,60,0.1633125,0.0032987341737536063
0.37,0.38,72,0.11420636616107677,0.00267761818049909
0.37,0.38,84,0.0809834295444164,0.0025984205870650213
0.37,0.38,108,0.03769731101768863,0.0021696732150387303
0.37,0.38,132,0.02203455639681614,0.0018376229392720778
0.37,0.38,168,0.011363636363636366,0.0034388789474731106
0.37,0.38,204,0.001619433198380567,0.0009446693657219966
0.37,0.38,252,0.0016642011834319527,0.0016642011834319488
0.37,0.38,300,0.0,0.0
0.37,0.38,372,0.0,0.0
0.37,0.39,60,0.1491875,0.0031249706844309597
0.37,0.39,72,0.10618457594531092,0.0025771688936574817
0.37,0.39,84,0.07439400861054592,0.002531979670363646
0.37,0.39,108,0.03680494963115731,0.0020779899412464013
0.37,0.39,132,0.016841390021355068,0.0014984592331580915
0.37,0.39,168,0.006344696969696969,0.0016021547963056802
0.37,0.39,204,0.0020242914979757085,0.0008484205726914408
0.37,0.39,252,0.0001849112426035503,0.00018491124260355
0.37,0.39,300,0.0,0.0
0.37,0.39,372,0.0,0.0
0.37,0.4,60,0.142975,0.0030531536339023645
0.37,0.4,72,0.10275582140568264,0.0025691802006165866
0.37,0.4,84,0.07058709525589388,0.002425803243846486
0.37,0.4,108,0.037280875703973995,0.0022709240248687174
0.37,0.4,132,0.017229664142884866,0.0019019258958353582
0.37,0.4,168,0.007196969696969696,0.002290777837113543
0.37,0.4,204,0.002631578947368421,0.0017472654856901045
0.37,0.4,252,0.0,0.0
0.37,0.4,300,0.0,0.0
0.37,0.4,372,0.0,0.0
0.37,0.41,60,0.139925,0.0030152024943788077
0.37,0.41,72,0.09080324716940831,0.0023547029279441935
0.37,0.41,84,0.06632335229868357,0.0023764665043633387
0.37,0.41,108,0.03218450067422862,0.0019949385810049606
0.37,0.41,132,0.014730149485536782,0.0015276028585843563
0.37,0.41,168,0.006344696969696969,0.002089054204865297
0.37,0.41,204,0.0030364372469635624,0.001965879610145135
0.37,0.41,252,0.0003698224852071006,0.00036982248520709993
0.37,0.41,300,0.0,0.0
0.37,0.41,372,0.0,0.0
0.37,0.42,60,0.12555,0.002815051012187893
0.37,0.42,72,0.08569750053407399,0.0022515947156499464
0.37,0.42,84,0.059498594902889154,0.0023141661556326273
0.37,0.42,108,0.026037122233679714,0.0017614998710943199
0.37,0.42,132,0.013929334109881567,0.001505279276561645
0.37,0.42,168,0.00568181818181818,0.0024362696487009177
0.37,0.42,204,0.0020242914979757085,0.0013070892947470625
0.37,0.42,252,0.0027736686390532543,0.0019598265650375532
0.37,0.42,300,0.00022686025408348456,0.00022686025408348467
0.37,0.42,372,0.0,0.0
0.37,0.43,60,0.118475,0.0027333453962508124
0.37,0.43,72,0.08250373851741089,0.002307703589405667
0.37,0.43,84,0.05365671331865945,0.0020937663436386023
0.37,0.43,108,0.02458951376219561,0.0016734081908311748
0.37,0.43,132,0.011114346728790522,0.0013029106677489239
0.37,0.43,168,0.0067234848484848475,0.0021833873266446143
0.37,0.43,204,0.0008097165991902835,0.0005710393905667512
0.37,0.43,252,0.0005547337278106509,0.00041248847132543395
0.37,0.43,300,0.0,0.0
0.37,0.43,372,0.0,0.0
0.37,0.44,60,0.112625,0.0027372084627438984
0.37,0.44,72,0.07208929715872682,0.002014456934215183
0.37,0.44,84,0.0498221133214281,0.002017795388005448
0.37,0.44,108,0.02373681288173237,0.0017395726972187391
0.37,0.44,132,0.010362065618326534,0.0011964421321095124
0.37,0.44,168,0.0018939393939393942,0.0009904532207945618
0.37,0.44,204,0.0,0.0
0.37,0.44,252,0.0003698224852071006,0.0003698224852071001
0.37,0.44,300,0.0,0.0
0.37,0.44,372,0.0,0.0
0.37,0.45,60,0.108925,0.0026153094313755977
0.37,0.45,72,0.06994232001709041,0.0021024426010635886
0.37,0.45,84,0.04924069382726307,0.001990239567459028
0.37,0.45,108,0.02379630364083446,0.0017315273231280847
0.37,0.45,132,0.008105222286934574,0.0009889157679119928
